STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
01,105,687100,4,716,+32.413376,-087.498392
01,107,050000,1,963,+33.429124,-087.892679
01,107,050000,2,1092,+33.327398,-087.878365
01,107,050000,3,1337,+33.307880,-087.902852
01,107,050000,4,1036,+33.338965,-087.915877
01,107,050100,1,913,+33.424435,-087.990548
01,107,050100,2,589,+33.360066,-088.005820
01,107,050100,3,528,+33.367680,-088.048659
01,107,050100,4,1142,+33.410432,-088.036819
01,107,050200,1,1239,+33.467457,-088.228216
01,107,050200,2,608,+33.393996,-088.180580
01,107,050300,1,783,+33.284881,-088.088423
01,107,050300,2,780,+33.249111,-088.094959
01,107,050300,3,2398,+33.190489,-088.183352
01,107,050300,4,925,+33.270563,-088.229780
01,107,050401,1,962,+33.134998,-088.173033
01,107,050401,2,530,+33.111028,-088.291521
01,107,050401,3,515,+33.099889,-088.145420
01,107,050402,1,1494,+33.182266,-088.027677
01,107,050402,2,1289,+33.148997,-088.144787
01,109,188600,1,1314,+31.824436,-085.767357
01,109,188600,2,869,+31.846035,-085.857712
01,109,188700,1,960,+31.949399,-085.957043
01,109,188700,2,758,+31.873513,-086.008727
01,109,188800,1,1383,+31.868493,-086.099879
01,109,188800,2,1021,+31.760986,-086.112962
01,109,188900,1,1199,+31.837728,-085.953111
01,109,188900,2,1447,+31.815365,-085.956512
01,109,188900,3,714,+31.811387,-085.964478
01,109,188900,4,906,+31.821003,-085.927599
01,109,189001,1,659,+31.791525,-085.992734
01,109,189001,2,733,+31.819105,-086.011357
01,109,189001,3,1663,+31.814598,-085.980047
01,109,189002,1,864,+31.772680,-085.954453
01,109,189003,1,1156,+31.759531,-085.967563
01,109,189003,2,1969,+31.775606,-085.976101
01,109,189003,3,821,+31.799154,-085.974854
01,109,189101,1,808,+31.805102,-085.963846
01,109,189101,2,2317,+31.799250,-085.959379
01,109,189101,3,1123,+31.791453,-085.959677
01,109,189102,1,791,+31.753047,-085.893492
01,109,189102,2,1323,+31.782613,-085.928709
01,109,189102,3,1238,+31.793988,-085.944442
01,109,189200,1,1721,+31.722083,-086.003063
01,109,189200,2,1064,+31.654866,-086.015304
01,109,189300,1,921,+31.720256,-085.782478
01,109,189300,2,589,+31.734139,-085.824920
01,109,189300,3,1571,+31.702693,-085.837478
01,109,189300,4,1107,+31.649408,-085.818209
01,111,000100,1,1395,+33.448135,-085.450753
01,111,000100,2,1011,+33.454236,-085.572295
01,111,000100,3,1366,+33.384149,-085.557058
01,111,000200,1,1436,+33.394737,-085.316847
01,111,000200,2,990,+33.318189,-085.359808
01,111,000200,3,1013,+33.386704,-085.391184
01,111,000300,1,1240,+33.299230,-085.428846
01,111,000300,2,1146,+33.279509,-085.495710
01,111,000300,3,1704,+33.322794,-085.544731
01,111,000400,1,744,+33.228934,-085.316777
01,111,000400,2,1097,+33.157533,-085.372104
01,111,000400,3,1519,+33.179224,-085.362939
01,111,000400,4,926,+33.163077,-085.408892
01,111,000500,1,1024,+33.162936,-085.287028
01,111,000500,2,1275,+33.137217,-085.345116
01,111,000500,3,1262,+33.131842,-085.392625
01,111,000500,4,906,+33.143792,-085.369526
01,111,000600,1,964,+33.161552,-085.511849
01,111,000600,2,949,+33.136768,-085.583439
01,113,030200,1,415,+32.476166,-084.997539
01,113,030200,2,726,+32.474910,-085.006611
01,113,030200,3,625,+32.475655,-085.013605
01,113,030300,1,1199,+32.482757,-084.998911
01,113,030300,2,843,+32.481162,-085.005446
01,113,030300,3,1156,+32.482928,-085.014727
01,113,030402,1,1817,+32.503529,-085.034629
01,113,030402,2,1435,+32.495652,-085.053085
01,113,030403,1,1738,+32.498138,-085.025973
01,113,030403,2,1863,+32.491870,-085.022310
01,113,030404,1,1689,+32.489742,-085.015365
01,113,030404,2,1121,+32.503313,-085.008234
01,113,030500,1,1384,+32.480394,-085.048304
01,113,030500,2,983,+32.483549,-085.027873
01,113,030601,1,1752,+32.434323,-085.018480
01,113,030601,2,689,+32.440124,-085.025521
01,113,030601,3,1276,+32.422467,-085.027647
01,113,030602,1,2001,+32.467728,-085.030700
01,113,030602,2,2524,+32.446394,-085.030050
01,113,030700,1,691,+32.461183,-085.005808
01,113,030700,2,1498,+32.466855,-085.013225
01,113,030700,3,1430,+32.455185,-085.019551
01,113,030800,1,1645,+32.432235,-085.003479
01,113,030800,2,1336,+32.446569,-085.007273
01,113,030903,1,1739,+32.352295,-085.030538
01,113,030903,2,1940,+32.384506,-085.046008
01,113,030903,3,919,+32.313960,-085.064608
01,113,030904,1,1808,+32.274023,-084.997867
01,113,030904,2,1183,+32.287941,-085.030362
01,113,030905,1,2799,+32.255556,-084.974578
01,113,030905,2,996,+32.278555,-084.984743
01,113,030906,1,973,+32.465642,-085.085727
01,113,030906,2,2033,+32.445070,-085.096320
01,113,030906,3,560,+32.465017,-085.120621
01,113,030907,1,1079,+32.464913,-085.064116
01,113,030907,2,692,+32.429913,-085.078869
01,113,030907,3,1364,+32.446722,-085.066952
01,113,031000,1,1176,+32.402507,-085.151932
01,113,031000,2,1602,+32.447107,-085.256763
01,113,031000,3,1079,+32.441302,-085.141895
01,113,031100,1,758,+32.301049,-085.348349
01,113,031100,2,781,+32.227798,-085.376556
01,113,031200,1,1387,+32.290208,-085.199208
01,113,031200,2,578,+32.156604,-085.081649
01,113,031200,3,1901,+32.275086,-085.114918
01,115,040104,1,2244,+33.590789,-086.507396
01,115,040104,2,1168,+33.582129,-086.515484
01,115,040104,3,1312,+33.558790,-086.535729
01,115,040104,4,676,+33.572927,-086.533059
01,115,040105,1,1715,+33.554554,-086.468884
01,115,040105,2,1949,+33.570048,-086.408472
01,115,040105,3,801,+33.562408,-086.506759
01,115,040107,1,1580,+33.602662,-086.491800
01,115,040107,2,1695,+33.625594,-086.463596
01,115,040107,3,2626,+33.640405,-086.481124
01,115,040108,1,2756,+33.654966,-086.523451
01,115,040108,2,874,+33.600235,-086.530635
01,115,040108,3,1595,+33.661312,-086.499665
01,115,040109,1,1707,+33.619373,-086.345118
01,115,040109,2,1112,+33.600432,-086.431636
01,115,040110,1,2455,+33.575626,-086.505523
01,115,040110,2,1190,+33.597835,-086.471643
01,115,040110,3,1322,+33.632941,-086.432868
01,115,040206,1,1213,+33.622523,-086.185790
01,115,040206,2,1559,+33.630444,-086.236112
01,115,040207,1,1328,+33.639405,-086.267773
01,115,040207,2,2053,+33.633128,-086.296209
01,115,040208,1,1024,+33.591125,-086.304550
01,115,040208,2,1565,+33.597588,-086.291279
01,115,040209,1,1803,+33.548397,-086.297826
01,115,040209,2,1509,+33.549680,-086.328414
01,115,040210,1,893,+33.533166,-086.234011
01,115,040210,2,1285,+33.579754,-086.239148
01,115,040210,3,1407,+33.548716,-086.217578
01,115,040211,1,1013,+33.596060,-086.276142
01,115,040211,2,1124,+33.598077,-086.249369
01,115,040211,3,935,+33.575050,-086.267978
01,115,040212,1,959,+33.509132,-086.247342
01,115,040212,2,1570,+33.530682,-086.269937
01,115,040213,1,1538,+33.466399,-086.340002
01,115,040213,2,974,+33.482863,-086.311565
01,115,040213,3,737,+33.502508,-086.296777
01,115,040301,1,1454,+33.754028,-086.313616
01,115,040301,2,1422,+33.710530,-086.217233
01,115,040302,1,1570,+33.771697,-086.107347
01,115,040302,2,1201,+33.760915,-086.167337
01,115,040401,1,1261,+33.836473,-086.307028
01,115,040401,2,1473,+33.817047,-086.255511
01,115,040401,3,1010,+33.844734,-086.154742
01,115,040401,4,1334,+33.864987,-086.202014
01,115,040402,1,2166,+33.874917,-086.312927
01,115,040402,2,953,+33.944522,-086.263128
01,115,040402,3,804,+33.939802,-086.203138
01,115,040503,1,1648,+33.794620,-086.490163
01,115,040503,2,2105,+33.788770,-086.442916
01,115,040503,3,1027,+33.764877,-086.443949
01,115,040504,1,1810,+33.738409,-086.448345
01,115,040504,2,2574,+33.704825,-086.498033
01,115,040504,3,1052,+33.699665,-086.477101
01,115,040505,1,2154,+33.754376,-086.499341
01,115,040506,1,2124,+33.683808,-086.453132
01,115,040506,2,2229,+33.666737,-086.429068
01,115,040506,3,1306,+33.698624,-086.425293
01,115,040507,1,1824,+33.751184,-086.368268
01,115,040507,2,1479,+33.729971,-086.386960
01,115,040508,1,1857,+33.679583,-086.360511
01,117,030102,1,1373,+33.409425,-086.411917
01,117,030102,2,1467,+33.369648,-086.471760
01,117,030102,3,1143,+33.355480,-086.402629
01,117,030103,1,1066,+33.317806,-086.444951
01,117,030211,1,1710,+33.425684,-086.613497
01,117,030211,2,1387,+33.375880,-086.640065
01,117,030212,1,924,+33.425948,-086.693724
01,117,030212,2,1357,+33.430294,-086.692015
01,117,030212,3,1326,+33.426038,-086.697763
01,117,030215,1,3385,+33.359229,-086.604719
01,117,030215,2,1710,+33.366808,-086.635412
01,117,030216,1,1592,+33.410785,-086.659393
01,117,030216,2,1330,+33.419942,-086.636648
01,117,030216,3,2979,+33.406109,-086.643412
01,117,030216,4,2169,+33.389279,-086.650075
01,117,030218,1,3224,+33.326456,-086.667975
01,117,030218,2,1584,+33.305011,-086.643391
01,117,030219,1,1757,+33.323513,-086.574890
01,117,030219,2,3302,+33.339266,-086.591667
01,117,030220,1,1532,+33.427490,-086.653893
01,117,030220,2,1896,+33.441695,-086.644789
01,117,030220,3,1160,+33.443928,-086.630453
01,117,030220,4,1239,+33.438670,-086.623230
01,117,030221,1,1023,+33.425792,-086.679445
01,117,030221,2,1795,+33.435621,-086.671591
01,117,030221,3,2560,+33.439984,-086.680980
01,117,030304,1,1635,+33.373263,-086.766114
01,117,030304,2,1829,+33.401569,-086.747032
01,117,030304,3,1271,+33.378606,-086.772804
01,117,030304,4,1576,+33.387272,-086.749759
01,117,030305,1,709,+33.351063,-086.775407
01,117,030305,2,1590,+33.362839,-086.747503
01,117,030305,3,1636,+33.368622,-086.753799
01,117,030306,1,1713,+33.228603,-086.834011
01,117,030306,2,1535,+33.238174,-086.833188
01,117,030306,3,618,+33.230924,-086.818679
01,117,030314,1,1820,+33.354772,-086.790583
01,117,030314,2,1446,+33.357056,-086.797208
01,117,030315,1,1890,+33.336530,-086.801869
01,117,030315,2,1824,+33.325481,-086.799023
01,117,030315,3,1896,+33.296642,-086.802232
01,117,030316,1,1310,+33.310655,-086.812594
01,117,030316,2,2026,+33.322043,-086.812311
01,117,030316,3,1760,+33.298054,-086.824508
01,117,030317,1,1636,+33.277003,-086.846928
01,117,030317,2,1292,+33.283163,-086.840066
01,117,030317,3,1183,+33.272960,-086.834968
01,117,030319,1,1666,+33.249824,-086.808145
01,117,030319,2,814,+33.250057,-086.822661
01,117,030320,1,1797,+33.258943,-086.832804
01,117,030320,2,2159,+33.266720,-086.844335
01,117,030320,3,1544,+33.249536,-086.836200
01,117,030330,1,1701,+33.398031,-086.698654
01,117,030330,2,1899,+33.406519,-086.703492
01,117,030330,3,1957,+33.406497,-086.688122
01,117,030331,1,841,+33.369869,-086.721370
01,117,030331,2,1107,+33.379263,-086.722185
01,117,030331,3,1332,+33.384713,-086.709809
01,117,030331,4,1229,+33.390560,-086.703699
01,117,030336,1,1462,+33.270216,-086.856633
01,117,030336,2,1999,+33.284938,-086.872442
01,117,030336,3,2125,+33.274791,-086.878707
01,117,030336,4,3540,+33.294707,-086.859729
01,117,030337,1,2053,+33.228431,-086.869941
01,117,030340,1,1641,+33.267060,-086.826366
01,117,030340,2,2065,+33.280729,-086.824207
01,117,030340,3,1975,+33.268092,-086.819520
01,117,030341,1,2484,+33.267966,-086.806573
01,117,030345,1,1408,+33.294127,-086.783973
01,117,030345,2,2208,+33.287977,-086.771873
01,117,030346,1,1658,+33.408456,-086.735965
01,117,030346,2,2189,+33.398994,-086.727127
01,117,030347,1,1300,+33.426688,-086.715333
01,117,030347,2,1413,+33.411293,-086.715468
01,117,030347,3,2023,+33.411528,-086.705155
01,117,030348,1,1073,+33.355168,-086.734781
01,117,030348,2,1591,+33.390847,-086.672948
01,117,030348,3,2099,+33.406184,-086.674390
01,117,030349,1,1226,+33.361333,-086.674398
01,117,030350,1,1232,+33.295925,-086.915298
01,117,030350,2,1772,+33.262148,-086.942735
01,117,030351,1,1812,+33.322968,-086.863651
01,117,030351,2,1231,+33.317722,-086.886667
01,117,030352,1,1078,+33.327146,-086.824094
01,117,030352,2,1972,+33.337734,-086.815987
01,117,030352,3,1533,+33.347091,-086.822220
01,117,030352,4,1494,+33.355761,-086.812287
01,117,030405,1,1265,+33.086058,-086.866287
01,117,030406,1,2150,+33.117029,-086.844803
01,117,030406,2,1585,+33.089065,-086.835214
01,117,030407,1,1078,+33.104918,-086.865561
01,117,030407,2,1048,+33.114529,-086.858094
01,117,030408,1,1126,+33.139911,-086.926030
01,117,030408,2,1045,+33.169624,-086.871380
01,117,030408,3,994,+33.101804,-086.880420
01,117,030502,1,2092,+33.099754,-086.722145
01,117,030502,2,1157,+33.126358,-086.692342
01,117,030503,1,1454,+33.133971,-086.776430
01,117,030503,2,2732,+33.119239,-086.761142
01,117,030504,1,1528,+33.082558,-086.755024
01,117,030504,2,2220,+33.101449,-086.762957
01,117,030607,1,2200,+33.225485,-086.854181
01,117,030607,2,1827,+33.240677,-086.845476
01,117,030607,3,2148,+33.219580,-086.835257
01,117,030610,1,856,+33.195098,-086.837204
01,117,030610,2,1713,+33.210709,-086.841460
01,117,030610,3,1574,+33.202476,-086.854707
01,117,030611,1,3206,+33.176012,-086.836514
01,117,030612,1,2210,+33.195754,-086.807742
01,117,030613,1,2631,+33.178734,-086.816232
01,117,030613,2,3230,+33.154749,-086.785941
01,117,030613,3,1074,+33.153713,-086.772692
01,117,030614,1,3191,+33.163650,-086.725622
01,117,030614,2,1012,+33.177492,-086.752991
01,117,030615,1,2565,+33.303070,-086.707310
01,117,030615,2,1242,+33.227946,-086.756452
01,117,030615,3,2677,+33.261968,-086.747350
01,117,030616,1,1430,+33.260440,-086.776845
01,117,030616,2,1380,+33.238934,-086.795043
01,117,030701,1,1363,+33.286027,-086.668993
01,117,030701,2,1425,+33.258484,-086.582826
01,117,030701,3,600,+33.180933,-086.624050
01,117,030701,4,1198,+33.183069,-086.647094
01,117,030701,5,491,+33.184012,-086.626451
01,117,030703,1,1229,+33.154596,-086.620051
01,117,030703,2,1271,+33.186188,-086.590900
01,117,030703,3,1235,+33.166419,-086.591007
01,117,030704,1,1483,+33.114556,-086.519047
01,117,030704,2,1235,+33.118966,-086.572583
01,117,030704,3,1157,+33.057910,-086.539082
01,117,030800,1,2127,+33.272730,-086.520088
01,117,030800,2,2108,+33.207614,-086.504706
01,117,030900,1,624,+33.451933,-086.472331
01,117,030900,2,793,+33.470824,-086.510040
01,117,030900,3,1140,+33.501844,-086.520685
01,117,980000,1,14,+33.322808,-086.754043
01,117,980100,1,4,+33.450622,-086.654247
01,119,011301,1,1873,+32.593323,-088.188770
01,119,011301,2,766,+32.650434,-088.195662
01,119,011301,3,692,+32.629118,-088.272392
01,119,011302,1,1297,+32.613964,-088.149230
01,119,011302,2,1181,+32.542144,-088.118809
01,119,011400,1,755,+32.784941,-088.199706
01,119,011400,2,723,+32.890525,-088.277438
01,119,011500,1,950,+32.405099,-088.165691
01,119,011500,2,1058,+32.497465,-088.283239
01,119,011500,3,551,+32.503951,-088.370393
01,119,011500,4,1051,+32.492767,-088.304495
01,119,011500,5,444,+32.484590,-088.306363
01,119,011600,1,480,+32.381059,-088.340345
01,119,011600,2,524,+32.431845,-088.367829
01,121,010101,1,1373,+33.577533,-085.809527
01,121,010101,2,1907,+33.558464,-085.855935
01,121,010101,3,2201,+33.572879,-085.835229
01,121,010102,1,1309,+33.576438,-085.963399
01,121,010102,2,1021,+33.533656,-085.987884
01,121,010102,3,1420,+33.542387,-085.943415
01,121,010102,4,1471,+33.510184,-085.950539
01,121,010201,1,641,+33.626698,-086.155013
01,121,010201,2,1720,+33.622662,-086.071011
01,121,010201,3,1635,+33.629557,-086.114546
01,121,010202,1,1147,+33.573682,-086.189476
01,121,010202,2,1903,+33.586383,-086.081285
01,121,010202,3,1261,+33.589496,-086.152846
01,121,010301,1,1879,+33.488909,-086.094106
01,121,010301,2,1254,+33.456860,-086.152758
01,121,010302,1,1762,+33.538877,-086.168307
01,121,010302,2,1135,+33.477326,-086.195358
01,121,010302,3,1882,+33.482258,-086.252893
01,121,010400,1,902,+33.423878,-086.049979
01,121,010400,2,899,+33.377424,-086.017387
01,121,010400,3,974,+33.478148,-085.998584
01,121,010500,1,1261,+33.459727,-086.073346
01,121,010500,2,1452,+33.448635,-086.086635
01,121,010600,1,1513,+33.445442,-086.117637
01,121,010600,2,1602,+33.449476,-086.102859
01,121,010700,1,2966,+33.426984,-086.130427
01,121,010900,1,1075,+33.431205,-086.106236
01,121,010900,2,920,+33.434720,-086.089627
01,121,010900,3,1230,+33.427377,-086.096090
01,121,011000,1,1927,+33.410250,-086.106492
01,121,011000,2,982,+33.412846,-086.074178
01,121,011100,1,1334,+33.358982,-086.154222
01,121,011100,2,1320,+33.314298,-086.257367
01,121,011100,3,1878,+33.256538,-086.212445
01,121,011200,1,1881,+33.399750,-086.307482
01,121,011200,2,709,+33.401553,-086.218637
01,121,011301,1,1459,+33.295342,-086.347844
01,121,011301,2,1416,+33.271147,-086.344675
01,121,011302,1,1522,+33.263801,-086.392466
01,121,011302,2,1530,+33.257628,-086.354034
01,121,011400,1,867,+33.278380,-086.302115
01,121,011400,2,888,+33.233699,-086.285698
01,121,011400,3,913,+33.228964,-086.311558
01,121,011501,1,1349,+33.197200,-086.438522
01,121,011501,2,1311,+33.139877,-086.434375
01,121,011502,1,1538,+33.125409,-086.293866
01,121,011502,2,1498,+33.201972,-086.330544
01,121,011600,1,1258,+33.214143,-086.234413
01,121,011600,2,2110,+33.186255,-086.232796
01,121,011600,3,1535,+33.126818,-086.222081
01,121,011700,1,1156,+33.195915,-086.291028
01,121,011700,2,1132,+33.187856,-086.268293
01,121,011700,3,1818,+33.196500,-086.246937
01,121,011800,1,1111,+33.176206,-086.253444
01,121,011800,2,996,+33.167338,-086.255609
01,121,011900,1,1438,+33.175276,-086.274303
01,121,011900,2,1273,+33.158652,-086.269436
01,121,012000,1,774,+33.159800,-086.257256
01,121,012000,2,789,+33.159789,-086.248555
01,121,012000,3,722,+33.148356,-086.250740
01,123,961900,1,909,+33.033290,-085.709830
01,123,961900,2,1433,+33.032654,-085.807577
01,123,962000,1,982,+33.043815,-085.925461
01,123,962000,2,874,+33.032823,-085.976795
01,123,962000,3,1319,+32.969627,-085.946598
01,123,962000,4,813,+32.956668,-085.950332
01,123,962100,1,986,+32.961668,-085.980801
01,123,962100,2,1430,+32.934225,-085.988104
01,123,962100,3,646,+32.941986,-085.975478
01,123,962100,4,874,+32.948882,-085.966271
01,123,962200,1,1734,+32.966292,-085.924974
01,123,962200,2,1729,+32.951928,-085.916124
01,123,962200,3,1165,+32.936271,-085.915060
01,123,962301,1,954,+32.920755,-085.917555
01,123,962301,2,1659,+32.879924,-085.934664
01,123,962302,1,1089,+32.940954,-085.948146
01,123,962302,2,1740,+32.918504,-085.964270
01,123,962302,3,848,+32.831066,-085.981665
01,123,962400,1,1392,+32.906790,-085.703097
01,123,962400,2,1319,+32.841876,-085.762194
01,123,962400,3,937,+32.821009,-085.769985
01,123,962400,4,972,+32.814906,-085.746344
01,123,962501,1,1201,+32.909832,-085.792243
01,123,962501,2,1417,+32.876736,-085.864064
01,123,962501,3,925,+32.842132,-085.842464
01,123,962501,4,742,+32.801477,-085.824534
01,123,962502,1,1188,+32.761306,-085.825504
01,123,962502,2,2386,+32.724230,-085.816873
01,123,962600,1,851,+32.809731,-085.644163
01,123,962600,2,810,+32.770204,-085.652972
01,123,962701,1,797,+32.619651,-085.746423
01,123,962701,2,1153,+32.612808,-085.835178
01,123,962702,1,1042,+32.559668,-085.867855
01,123,962702,2,1135,+32.555527,-085.832069
01,123,962702,3,853,+32.536455,-085.880092
01,123,962702,4,1007,+32.518748,-085.863573
01,125,010101,1,1855,+33.293969,-087.500841
01,125,010101,2,2050,+33.263132,-087.486587
01,125,010102,1,843,+33.474803,-087.536542
01,125,010102,2,1712,+33.366639,-087.576379
01,125,010102,3,1310,+33.385038,-087.475785
01,125,010104,1,2075,+33.503381,-087.630542
01,125,010104,2,1641,+33.420555,-087.609798
01,125,010105,1,851,+33.265767,-087.810487
01,125,010105,2,2089,+33.401878,-087.685391
01,125,010105,3,796,+33.371385,-087.804867
01,125,010201,1,3186,+33.323336,-087.627921
01,125,010201,2,2041,+33.293775,-087.607032
01,125,010203,1,1830,+33.311656,-087.557074
01,125,010203,2,1203,+33.357410,-087.595352
01,125,010204,1,1199,+33.270551,-087.563526
01,125,010204,2,1365,+33.239647,-087.557690
01,125,010204,3,1429,+33.249619,-087.555331
01,125,010204,4,1143,+33.245002,-087.568080
01,125,010205,1,4375,+33.312131,-087.581380
01,125,010205,2,2563,+33.296462,-087.586577
01,125,010206,1,2341,+33.250551,-087.591459
01,125,010206,2,2788,+33.266554,-087.585286
01,125,010302,1,1202,+33.177260,-087.770063
01,125,010302,2,1791,+33.243102,-087.723394
01,125,010302,3,1393,+33.229808,-087.645899
01,125,010303,1,1417,+33.118873,-087.729775
01,125,010303,2,1037,+33.056223,-087.703889
01,125,010303,3,1322,+33.073389,-087.762668
01,125,010304,1,2566,+33.239714,-087.619833
01,125,010304,2,1903,+33.257033,-087.616137
01,125,010305,1,1490,+33.298652,-087.692455
01,125,010305,2,2589,+33.271081,-087.642498
01,125,010403,1,1313,+33.233783,-087.570418
01,125,010403,2,1162,+33.233097,-087.595553
01,125,010403,3,1851,+33.236162,-087.582136
01,125,010404,1,999,+33.225386,-087.572298
01,125,010404,2,1093,+33.222938,-087.585832
01,125,010404,3,565,+33.224249,-087.578609
01,125,010405,1,3324,+33.269363,-087.521826
01,125,010405,2,1353,+33.254279,-087.507843
01,125,010406,1,1125,+33.235776,-087.532229
01,125,010406,2,1555,+33.239881,-087.520011
01,125,010406,3,1891,+33.241566,-087.544122
01,125,010407,1,1687,+33.225945,-087.561128
01,125,010407,2,1817,+33.227593,-087.552573
01,125,010500,1,1334,+33.233406,-087.486075
01,125,010500,2,864,+33.240812,-087.484438
01,125,010601,1,1171,+33.331423,-087.296743
01,125,010601,2,1559,+33.239625,-087.350792
01,125,010601,3,1356,+33.242487,-087.427453
01,125,010601,4,1620,+33.244379,-087.310870
01,125,010603,1,2038,+33.240944,-087.095588
01,125,010603,2,1971,+33.263859,-087.145123
01,125,010603,3,2080,+33.262593,-087.095824
01,125,010604,1,1535,+33.269379,-087.162106
01,125,010604,2,2085,+33.291516,-087.130950
01,125,010604,3,1516,+33.262010,-087.188412
01,125,010604,4,1681,+33.293729,-087.166740
01,125,010703,1,2325,+33.163069,-087.240920
01,125,010703,2,1277,+33.185753,-087.282688
01,125,010704,1,2661,+33.050374,-087.567293
01,125,010704,2,2305,+33.082596,-087.483985
01,125,010705,1,1072,+33.081259,-087.573469
01,125,010705,2,3246,+33.041659,-087.597922
01,125,010706,1,1356,+33.166093,-087.354197
01,125,010706,2,1179,+33.172155,-087.351713
01,125,010706,3,1099,+33.189312,-087.426239
01,125,010706,4,692,+33.204615,-087.373066
01,125,010707,1,1330,+33.147110,-087.366593
01,125,010707,2,1115,+33.068747,-087.392811
01,125,010707,3,839,+33.122536,-087.463795
01,125,010707,4,1011,+33.111267,-087.424951
01,125,010802,1,1880,+33.159168,-087.466265
01,125,010802,2,1900,+33.144382,-087.456938
01,125,010802,3,846,+33.167248,-087.441017
01,125,010803,1,1675,+33.215055,-087.477804
01,125,010803,2,1115,+33.204730,-087.470515
01,125,010804,1,1416,+33.196914,-087.458002
01,125,010804,2,1165,+33.187816,-087.451160
01,125,011200,1,5484,+33.219324,-087.544509
01,125,011200,2,3592,+33.207873,-087.541067
01,125,011401,1,733,+33.204536,-087.557161
01,125,011401,2,1414,+33.202436,-087.549180
01,125,011401,3,1626,+33.204777,-087.547758
01,125,011402,1,546,+33.212758,-087.553985
01,125,011402,2,816,+33.208621,-087.553783
01,125,011402,3,1070,+33.208903,-087.557449
01,125,011402,4,768,+33.214556,-087.556864
01,125,011600,1,588,+33.204919,-087.578650
01,125,011600,2,828,+33.203152,-087.587701
01,125,011600,3,1925,+33.205628,-087.566977
01,125,011701,1,1345,+33.189161,-087.583037
01,125,011701,2,1252,+33.196151,-087.581552
01,125,011703,1,1174,+33.197150,-087.591776
01,125,011703,2,1782,+33.181475,-087.584305
01,125,011703,3,1570,+33.188342,-087.596562
01,125,011800,1,712,+33.193933,-087.572484
01,125,011800,2,668,+33.191092,-087.570965
01,125,011800,3,715,+33.186806,-087.572098
01,125,011800,4,480,+33.197113,-087.570294
01,125,011901,1,799,+33.187904,-087.536940
01,125,011901,2,437,+33.184351,-087.542645
01,125,011901,3,1180,+33.194355,-087.547533
01,125,011901,4,417,+33.190201,-087.549107
01,125,011902,1,1808,+33.197187,-087.554500
01,125,011902,2,1145,+33.188370,-087.554152
01,125,012001,1,1005,+33.192772,-087.532263
01,125,012001,2,707,+33.195180,-087.527789
01,125,012002,1,1036,+33.199911,-087.535146
01,125,012002,2,1700,+33.197828,-087.542487
01,125,012101,1,793,+33.194427,-087.497609
01,125,012101,2,1681,+33.192028,-087.517021
01,125,012101,3,1090,+33.190834,-087.508158
01,125,012102,1,873,+33.199978,-087.503029
01,125,012102,2,1662,+33.199446,-087.519876
01,125,012304,1,1503,+33.162340,-087.510361
01,125,012304,2,873,+33.155354,-087.518638
01,125,012304,3,1003,+33.165995,-087.510170
01,125,012305,1,1362,+33.164228,-087.501017
01,125,012305,2,2104,+33.154593,-087.484661
01,125,012305,3,1150,+33.162296,-087.496430
01,125,012306,1,1282,+33.183206,-087.497879
01,125,012306,2,1741,+33.180062,-087.519713
01,125,012306,3,2409,+33.181211,-087.474388
01,125,012307,1,1382,+33.173268,-087.496081
01,125,012403,1,777,+33.159019,-087.557139
01,125,012403,2,733,+33.145497,-087.552880
01,125,012403,3,3182,+33.150994,-087.563948
01,125,012404,1,2223,+33.158484,-087.541475
01,125,012404,2,1685,+33.157957,-087.532086
01,125,012406,1,1263,+33.180211,-087.528897
01,125,012406,2,1317,+33.179915,-087.538337
01,125,012407,1,1306,+33.180809,-087.549517
01,125,012408,1,1262,+33.174094,-087.538140
01,125,012408,2,1126,+33.171350,-087.534523
01,125,012501,1,1535,+33.173504,-087.622937
01,125,012503,1,1520,+33.129807,-087.514348
01,125,012503,2,2075,+33.120028,-087.539045
01,125,012503,3,1124,+33.133014,-087.540242
01,125,012504,1,2001,+33.115735,-087.568129
01,125,012504,2,1557,+33.109143,-087.564062
01,125,012505,1,1738,+33.128396,-087.555400
01,125,012505,2,2213,+33.134104,-087.560696
01,125,012600,1,1235,+33.221614,-087.526922
01,125,012600,2,1192,+33.210260,-087.517206
01,125,012700,1,1277,+33.222111,-087.501593
01,125,012700,2,1389,+33.202339,-087.488271
01,125,012700,3,1561,+33.215981,-087.493849
01,125,012800,1,1109,+33.214802,-087.508610
01,125,012800,2,962,+33.207902,-087.505298
01,127,020100,1,968,+33.840395,-087.303057
01,127,020100,2,1252,+33.827103,-087.293300
01,127,020100,3,480,+33.819348,-087.284502
01,127,020100,4,924,+33.798289,-087.332707
01,127,020200,1,1456,+33.865914,-087.301851
01,127,020200,2,1073,+33.836688,-087.281370
01,127,020200,3,1843,+33.875860,-087.288422
01,127,020301,1,1564,+33.840835,-087.268109
01,127,020301,2,2418,+33.858801,-087.236957
01,127,020302,1,1172,+33.874680,-087.258068
01,127,020302,2,1077,+33.898160,-087.270973
01,127,020302,3,1010,+33.857010,-087.267358
01,127,020400,1,795,+33.830637,-087.262347
01,127,020400,2,683,+33.820426,-087.262574
01,127,020400,3,753,+33.820394,-087.234151
01,127,020600,1,975,+33.823853,-087.186069
