STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE,GEOID,geometry,min_dist_to_poll_miles,nearest_polling_idx,min_manhattan_dist_miles,min_dist_to_civic_center_miles,dist_to_city_hall_miles,min_dist_to_poll_miles_norm,min_manhattan_dist_miles_norm,min_dist_to_civic_center_miles_norm,accessibility_score,accessibility_category
1,101,2500,1,1673,32.41724,-86.272741,011010025001,POINT (-86.272741 32.41724),0.43947356694254536,22,0.4636110000002702,2.2177223449387165,3.5746015501172272,0.04610638973763818,0.03224228553138473,0.08041073758463405,0.0522384628298609,Excellent
1,101,2500,2,642,32.41365,-86.27875,011010025002,POINT (-86.27875 32.41365),0.2736178448130034,22,0.29670000000004393,2.0166009930076205,3.1141883216172124,0.020232559013179354,0.011911523617789466,0.07287594772491021,0.03352926500808164,Excellent
1,101,2600,1,954,32.396763,-86.241793,011010026001,POINT (-86.241793 32.396763),1.1271665065211307,44,1.55913711000305,2.266464015839575,4.720774033229556,0.15338789007179215,0.1656839431367163,0.08223679058260518,0.1357313761445133,Excellent
1,101,2600,2,1071,32.385056,-86.234518,011010026002,POINT (-86.234518 32.385056),0.502269796731299,43,0.630294300000287,2.620759758516569,5.080775688073718,0.055902729585469255,0.052545312217871065,0.09551009022798804,0.06677771256794543,Excellent
1,101,2600,3,1457,32.391837,-86.236866,011010026003,POINT (-86.236866 32.391837),0.8912242285140929,43,1.2601953000013708,2.502302980080716,4.979540284628506,0.11658041376941178,0.12927103586784167,0.0910722375365453,0.1127351475290808,Excellent
1,101,2600,4,877,32.386204,-86.22186,011010026004,POINT (-86.22186 32.386204),0.4569386757350168,43,0.6250792800012164,3.494990255861921,5.957717340306354,0.048830982309293405,0.05191009147163146,0.12826217260617248,0.07358407214705855,Excellent
1,101,2600,5,1099,32.391384,-86.224667,011010026005,POINT (-86.224667 32.391384),0.621353609778755,43,0.7888162800021021,3.3288367215505996,5.805548751400208,0.07448004715553436,0.07185424112899283,0.12203741350692413,0.08795951525298884,Excellent
1,101,2700,1,785,32.373036,-86.240332,011010027001,POINT (-86.240332 32.373036),0.9944347767266517,44,1.4061585899980642,2.370549523532434,4.6829888865147336,0.13268146966994068,0.1470502409354754,0.08613623944956111,0.12302853198348723,Excellent
1,101,2700,2,2037,32.370256,-86.228376,011010027002,POINT (-86.228376 32.370256),0.8715647006373425,43,0.9249367199982501,3.212223625595055,5.523199832485794,0.11351348734761173,0.08843452797127263,0.11766863234828381,0.10723634303491163,Excellent
1,101,2700,3,773,32.378228,-86.232822,011010027003,POINT (-86.232822 32.378228),0.4829142957365648,43,0.6816427199981945,2.778540187174948,5.182204991237404,0.05288323197697736,0.058799858063353604,0.1014211601492231,0.06921959825456396,Excellent
1,101,2700,4,754,32.373482,-86.214678,011010027004,POINT (-86.214678 32.373482),1.100492045031906,43,1.5372716999985983,4.069456919010311,6.445826424052889,0.14922661970754608,0.1630206049208824,0.14978393320831287,0.15353200932177702,Excellent
1,101,2800,1,1632,32.341548,-86.2565,011010028001,POINT (-86.2565 32.341548),0.7097888889367795,33,0.9493668600021294,3.2014637102022454,4.397873284677461,0.08827613096636494,0.09141026569936722,0.11726552397309248,0.09791318928828388,Excellent
1,101,2800,2,1387,32.333911,-86.244349,011010028002,POINT (-86.244349 32.333911),0.692665737685511,32,0.8931877499982193,4.030918654257464,5.386099268984893,0.08560488446816701,0.0845673128082718,0.1483401395798244,0.10411418950369566,Excellent
1,101,2800,3,1060,32.332587,-86.257874,011010028003,POINT (-86.257874 32.332587),0.2177222561455287,33,0.23625186000179355,3.7613133808878954,4.7194720078038594,0.011512733246199575,0.00454857724264081,0.13823967505724571,0.04744156898844579,Excellent
1,101,2800,4,869,32.331936,-86.249118,011010028004,POINT (-86.249118 32.331936),0.769194909209707,32,0.8465444400027877,4.007426395084605,5.205960276364076,0.09754359121928868,0.07888587761000534,0.14746002797308508,0.10692120816264261,Excellent
1,101,2901,1,2163,32.319999,-86.243421,011010029011,POINT (-86.243421 32.319999),0.36111602322397585,32,0.49366809000347445,4.9197186009323675,6.041368092430669,0.033882453197329146,0.03590341955292808,0.1816380503248929,0.07881542224227796,Excellent
1,101,2901,2,1150,32.31292,-86.242732,011010029012,POINT (-86.242732 32.31292),0.8117914668793167,32,0.9345780900041873,5.387343177528534,6.415085314544183,0.10418874104250252,0.08960890472362161,0.19915708987023953,0.12830529479515934,Excellent
1,101,2902,1,1066,32.323024,-86.256368,011010029021,POINT (-86.256368 32.323024),0.7162906569387911,33,0.9612224400030058,4.425515629076752,5.261436771767054,0.08929042002756693,0.09285434652295028,0.1631232804845489,0.11250945611327653,Excellent
1,101,2902,2,1230,32.317935,-86.253516,011010029022,POINT (-86.253516 32.317935),0.652427462529611,30,0.6701576699946372,4.8159476594997175,5.653968307657683,0.07932763152410045,0.057400910018061545,0.1777503863362946,0.10227644151594703,Excellent
1,101,2902,3,1579,32.310367,-86.250243,011010029023,POINT (-86.250243 32.310367),0.2763015330981443,30,0.37380266999519307,5.1955168847013935,6.1969510317782674,0.020651219855961224,0.021303091738355262,0.1919705291587864,0.07224257421152698,Excellent
1,101,3000,1,906,32.363073,-86.364646,011010030001,POINT (-86.364646 32.363073),1.1966732025803448,10,1.647238380000239,1.8269149753738085,4.069386860946473,0.16423107633610365,0.17641520677180203,0.06576957006547454,0.13834786358562443,Excellent
1,101,3000,2,775,32.347694,-86.364085,011010030002,POINT (-86.364085 32.347694),0.5924320154145821,10,0.6342935399987795,1.0146690148125557,4.4438172166557255,0.06996821948234984,0.053032443660643365,0.03533967006492505,0.054498921910610454,Excellent
1,101,3000,3,223,32.336653,-86.354258,011010030003,POINT (-86.354258 32.336653),0.8099969335952076,10,0.8925136199993133,0.24365474970361295,4.3411411789040475,0.103908790192292,0.08448519972700963,0.006454470106466187,0.06884541702695955,Excellent
1,101,3100,1,1163,32.321724,-86.286795,011010031001,POINT (-86.286795 32.321724),0.9524189338677959,6,1.0858619700018224,2.6229612852195117,4.2258800993141135,0.1261269125409053,0.10803618959755243,0.09559256800032782,0.1115393922957262,Excellent
1,101,3100,2,1062,32.314197,-86.28631,011010031002,POINT (-86.28631 32.314197),1.2210651978602225,5,1.6386899700018773,2.695781794053,4.727221306720083,0.1680362773192233,0.17537395911037618,0.09832070813199559,0.14932291110040086,Excellent
1,101,3100,3,1211,32.319457,-86.294602,011010031003,POINT (-86.294602 32.319457),0.5511846746444156,5,0.7036019700020759,2.0860395292833323,4.224124622121502,0.06353355024562733,0.06147462655452209,0.07547738598087196,0.06649902385886916,Excellent
1,101,3200,1,671,32.296381,-86.253117,011010032001,POINT (-86.253117 32.296381),0.8362854502352012,30,0.8805552299987554,5.2274656153672066,6.852923563709809,0.10800985237336677,0.08302859602820647,0.1931674531528847,0.12606275570367403,Excellent
1,101,3200,2,1366,32.324226,-86.272341,011010032002,POINT (-86.272341 32.324226),0.9598723868038977,33,1.3388801399975065,3.6269388806921605,4.518897129966024,0.12728966639169373,0.138855321793686,0.13320548245780875,0.1325341078321259,Excellent
1,101,3200,3,858,32.318286,-86.268865,011010032003,POINT (-86.268865 32.318286),1.1086291107158759,33,1.5088961399982281,3.8637272068788993,4.993344029761765,0.15049601854044495,0.15956429134938815,0.14207649621105792,0.15069064368431181,Excellent
1,101,3200,4,970,32.301885,-86.268381,011010032004,POINT (-86.268381 32.301885),1.1057777925422845,30,1.4629773300053799,4.108064251583925,5.992477456203224,0.15005120709337616,0.15397110460124722,0.15123031438660922,0.1515809085337074,Excellent
1,101,3200,5,639,32.309879,-86.260681,011010032005,POINT (-86.260681 32.309879),0.48604567194019166,30,0.572722770001775,4.489089624201818,5.788730185195763,0.053371733047588354,0.04553275421151098,0.16550501016770353,0.0846600225327997,Excellent
1,101,3200,6,1237,32.304962,-86.257777,011010032006,POINT (-86.257777 32.304962),0.36772459867645413,30,0.5189883300050084,4.7535453503514145,6.181986430123161,0.03491340443851506,0.03898757680479033,0.17541255257732571,0.07828540059004083,Excellent
