GEOID,NAMELSAD20,COUNTYFP20,POP20,nearest_poll_miles,Access_Level
01045020801,Census Tract,045,3163,4.298971237453205,Limited
01017954200,Census Tract,017,3309,10.232725743220119,Poor Access
01017953800,Census Tract,017,3156,11.158806741647052,Poor Access
01017954300,Census Tract,017,5637,6.993911627148748,Poor Access
01017954700,Census Tract,017,4489,4.201561052331385,Limited
01125011600,Census Tract,125,3341,0.4573507708134759,Very Close
01125011701,Census Tract,125,2597,0.48558416275432864,Very Close
01125011800,Census Tract,125,2575,0.5857008617097728,Very Close
01023956800,Census Tract,023,4175,10.686139502396163,Poor Access
01023956900,Census Tract,023,3628,19.362760321967876,Poor Access
01023957000,Census Tract,023,2079,8.798488243384654,Poor Access
01117030219,Census Tract,117,5059,2.3324795143031967,Moderate
01117030611,Census Tract,117,3206,3.88286787830746,Limited
01117030613,Census Tract,117,6935,2.746038535718219,Moderate
01117030614,Census Tract,117,4203,2.3403804084942657,Moderate
01117030610,Census Tract,117,4143,1.8550377291125622,Moderate
01117030616,Census Tract,117,2810,0.6091147677941053,Very Close
01117030503,Census Tract,117,4186,1.9127361339562041,Moderate
01117030615,Census Tract,117,6484,3.644753241430957,Limited
01125012304,Census Tract,125,3379,0.40797237125888663,Very Close
01125012404,Census Tract,125,3908,0.9844301943509627,Very Close
01125012600,Census Tract,125,2427,0.8035885763848001,Very Close
01125012800,Census Tract,125,2071,1.3848862589917712,Moderate
01125011703,Census Tract,125,4526,1.0532933141102465,Moderate
01125012503,Census Tract,125,4719,0.9800149437540895,Very Close
01051030901,Census Tract,051,6862,10.294858316044174,Poor Access
01117030348,Census Tract,117,4763,1.5202690013298823,Moderate
01117030349,Census Tract,117,1226,0.8864632377255426,Very Close
01117030221,Census Tract,117,5378,0.8042680344410337,Very Close
01117030220,Census Tract,117,5827,0.8895555087712317,Very Close
01117030350,Census Tract,117,3004,4.513441466239146,Limited
01117030612,Census Tract,117,2210,3.395142373378025,Limited
01117030347,Census Tract,117,4736,1.0521265418852175,Moderate
01117030218,Census Tract,117,4808,2.022159886898595,Moderate
01117030346,Census Tract,117,3847,0.624334364831111,Very Close
01117030351,Census Tract,117,3043,1.9145725155232174,Moderate
01117030352,Census Tract,117,6077,1.6880396270467322,Moderate
01109189001,Census Tract,109,3055,2.744030898319195,Moderate
01109189102,Census Tract,109,3352,2.9179596508144874,Moderate
01109189002,Census Tract,109,864,0.6272946594323144,Very Close
01109189101,Census Tract,109,4248,0.6696675520128117,Very Close
01105687002,Census Tract,105,3563,17.364609205316874,Poor Access
01105687001,Census Tract,105,1123,18.76464184388517,Poor Access
01097005900,Census Tract,097,4645,2.673152579498559,Moderate
01097006104,Census Tract,097,4467,3.967901528163568,Limited
01097005500,Census Tract,097,3005,0.31681416410059837,Very Close
01097007101,Census Tract,097,4575,0.6489780039863589,Very Close
01097003404,Census Tract,097,2767,0.5681591641726841,Very Close
01097007300,Census Tract,097,4030,1.9411952112997293,Moderate
01097006600,Census Tract,097,5294,3.2991446532213544,Limited
01097002000,Census Tract,097,1801,1.685985055662872,Moderate
01097001502,Census Tract,097,1040,0.5750320217083399,Very Close
01015000400,Census Tract,015,2423,0.7513665884918528,Very Close
01097003607,Census Tract,097,3662,0.3428422319269727,Very Close
01097001200,Census Tract,097,2447,1.4475184027286354,Moderate
01097005800,Census Tract,097,4554,7.652518672148971,Poor Access
01097006102,Census Tract,097,2985,1.8272331743843628,Moderate
01097002200,Census Tract,097,2478,0.8447930209439065,Very Close
01097003800,Census Tract,097,1477,3.0981750119092335,Limited
01097007103,Census Tract,097,3377,1.4745470847165247,Moderate
01097003000,Census Tract,097,3515,1.1901154846488877,Moderate
01117030504,Census Tract,117,3748,0.42628221234536456,Very Close
01117980100,Census Tract,117,4,1.7720551436093293,Moderate
01015002101,Census Tract,015,5300,0.8768211933571798,Very Close
01015001700,Census Tract,015,6023,1.6858182901541297,Moderate
01015000200,Census Tract,015,2929,0.951479398801882,Very Close
01015002200,Census Tract,015,3625,1.4391064544129113,Moderate
01015000300,Census Tract,015,2314,0.6935022248104753,Very Close
01089010623,Census Tract,089,7376,1.2935880424845951,Moderate
01031010900,Census Tract,031,2159,2.61683060306509,Moderate
01031010500,Census Tract,031,4412,6.4061931432676325,Poor Access
01031011000,Census Tract,031,3748,2.9788969052470375,Moderate
01031010800,Census Tract,031,3196,3.7304104108663974,Limited
01031011300,Census Tract,031,4632,1.3385467224856085,Moderate
01031010600,Census Tract,031,1522,5.987416904458754,Poor Access
01031010700,Census Tract,031,2200,6.254896644981613,Poor Access
01031010200,Census Tract,031,1853,6.828479690500023,Poor Access
01031010300,Census Tract,031,5151,8.379204852167852,Poor Access
01031010400,Census Tract,031,1914,12.008440753544418,Poor Access
01031010100,Census Tract,031,2143,10.021157038842311,Poor Access
01097007600,Census Tract,097,1972,0.21077731424216153,Very Close
01113031000,Census Tract,113,3857,2.8858556094411836,Moderate
01113031200,Census Tract,113,3866,5.692463118353831,Poor Access
01113030800,Census Tract,113,2981,1.2326218628463042,Moderate
01113031100,Census Tract,113,1539,4.217798802302416,Limited
01113030200,Census Tract,113,1766,0.33653613755388945,Very Close
01113030300,Census Tract,113,3198,0.7648042101178627,Very Close
01113030500,Census Tract,113,2367,0.9610434950330415,Very Close
01031011100,Census Tract,031,2077,1.16522354203972,Moderate
01113030700,Census Tract,113,3619,0.7536816775979129,Very Close
01083020500,Census Tract,083,3057,0.5775016993720669,Very Close
01083020300,Census Tract,083,3800,0.9869391027898947,Very Close
01073011109,Census Tract,073,4273,1.072452586119864,Moderate
01073014002,Census Tract,073,3510,0.5231752357699553,Very Close
01073011002,Census Tract,073,1974,1.1806952813583893,Moderate
01073012704,Census Tract,073,2505,3.589612120974405,Limited
01073011110,Census Tract,073,5813,1.944157391562499,Moderate
01035960600,Census Tract,035,4019,4.349073999079275,Limited
01035960300,Census Tract,035,1579,3.890331848628796,Limited
01035960500,Census Tract,035,1591,0.6239463487127763,Very Close
01035960400,Census Tract,035,2936,3.4971284625682073,Limited
01009050601,Census Tract,009,4166,1.6473880775034222,Moderate
01047956900,Census Tract,047,2303,21.115862859670266,Poor Access
01125010102,Census Tract,125,3865,2.625555109155875,Moderate
01125010500,Census Tract,125,2198,1.5748722995862292,Moderate
01125010406,Census Tract,125,4571,1.1498074934596814,Moderate
01125010703,Census Tract,125,3602,5.6078380390854985,Poor Access
01125010101,Census Tract,125,3905,2.2083915535845833,Moderate
01125010204,Census Tract,125,5136,1.7873762621479363,Moderate
01125010405,Census Tract,125,4677,0.5560980926572864,Very Close
01125010201,Census Tract,125,5227,2.1591706757770517,Moderate
01125012305,Census Tract,125,4616,1.884931574709783,Moderate
01125012501,Census Tract,125,1535,1.6991266739761424,Moderate
01125010802,Census Tract,125,4626,0.9489726412645801,Very Close
01125012403,Census Tract,125,4692,1.8596679408266255,Moderate
01125010404,Census Tract,125,2657,0.2789584767575732,Very Close
01097007500,Census Tract,097,1346,0.8211022523365213,Very Close
01089001301,Census Tract,089,3574,0.5135838997791684,Very Close
01125010303,Census Tract,125,3776,2.299454332499602,Moderate
01125010407,Census Tract,125,3504,0.6454732084898113,Very Close
01125010803,Census Tract,125,2790,0.4645667040925435,Very Close
01125010203,Census Tract,125,3033,2.585495054920938,Moderate
01125012700,Census Tract,125,4227,0.8231475838550504,Very Close
01125010302,Census Tract,125,4386,3.820112519691459,Limited
01125010403,Census Tract,125,4326,0.6423452983753262,Very Close
01125010601,Census Tract,125,5706,2.8303688045310347,Moderate
01125010804,Census Tract,125,2581,1.6374952216263543,Moderate
01125011200,Census Tract,125,9076,0.40092122333970276,Very Close
01073014209,Census Tract,073,4612,1.8329194029717892,Moderate
01073014208,Census Tract,073,6433,3.486587619494946,Limited
01073014206,Census Tract,073,5256,0.8100553933843005,Very Close
01073014205,Census Tract,073,3213,2.72961508366872,Moderate
01073014207,Census Tract,073,6349,2.9593108704413145,Moderate
01073014303,Census Tract,073,6557,1.143355598558872,Moderate
01073014106,Census Tract,073,3002,1.336588063007612,Moderate
01073004502,Census Tract,073,3423,0.5734257446311012,Very Close
01073004501,Census Tract,073,3159,0.06815411216015271,Very Close
01073002701,Census Tract,073,1454,1.1818061312746058,Moderate
01073002402,Census Tract,073,1246,0.8317313939858427,Very Close
01073002401,Census Tract,073,2693,0.19150337651136884,Very Close
01073012917,Census Tract,073,3066,0.8302002591383141,Very Close
01073011115,Census Tract,073,5736,2.2885777818495576,Moderate
01073011114,Census Tract,073,8019,2.046430562995529,Moderate
01073012918,Census Tract,073,2472,0.6223293902436438,Very Close
01073011709,Census Tract,073,4956,1.531883509300981,Moderate
01073014304,Census Tract,073,4504,1.518475034453752,Moderate
01073014415,Census Tract,073,3918,0.8313538283725825,Very Close
01073014414,Census Tract,073,7006,0.6697973347935267,Very Close
01073011116,Census Tract,073,2819,2.4243509979758886,Moderate
01073011117,Census Tract,073,6020,1.1219489548146693,Moderate
01073012003,Census Tract,073,2246,0.29914665220127046,Very Close
01073012804,Census Tract,073,3747,0.6759618699356417,Very Close
01073010806,Census Tract,073,6486,0.8033355918556659,Very Close
01073012916,Census Tract,073,3948,0.8627050300819628,Very Close
01101005611,Census Tract,101,3644,2.309708974439703,Moderate
01101005608,Census Tract,101,1633,2.438720897214836,Moderate
01101005503,Census Tract,101,6176,0.12797718074888234,Very Close
01101005501,Census Tract,101,3426,3.1805986555243595,Limited
01101005504,Census Tract,101,1829,2.9688482667448075,Moderate
01101005502,Census Tract,101,3195,1.911500506869375,Moderate
01101005612,Census Tract,101,2131,2.752277996719335,Moderate
01101005610,Census Tract,101,1400,1.0598893539043936,Moderate
01133965502,Census Tract,133,2728,8.245759590213195,Poor Access
01133965501,Census Tract,133,2219,8.37577062071346,Poor Access
01133965503,Census Tract,133,2633,5.790654657559165,Poor Access
01073014408,Census Tract,073,4235,1.127933523404509,Moderate
01073011301,Census Tract,073,3562,1.0182650513924565,Moderate
01073012703,Census Tract,073,7347,0.5572846878696058,Very Close
01059973702,Census Tract,059,957,4.418460611895342,Limited
01019956101,Census Tract,019,1931,2.3398312451556778,Moderate
01019955802,Census Tract,019,3087,2.304510515016865,Moderate
01019955801,Census Tract,019,2084,2.031664879156746,Moderate
01019956102,Census Tract,019,2578,3.7675885392341137,Limited
01121011301,Census Tract,121,2875,0.6511555176497413,Very Close
01121011302,Census Tract,121,3052,3.2202458523029867,Limited
01121011502,Census Tract,121,3036,3.258756807013969,Limited
01121011501,Census Tract,121,2660,2.1348146169975277,Moderate
01071950601,Census Tract,071,3109,1.7541050586472444,Moderate
01071950301,Census Tract,071,2628,5.687619809695271,Poor Access
01049960102,Census Tract,049,3709,2.8795459532058962,Moderate
01049960701,Census Tract,049,2320,7.356774886436647,Poor Access
01049960402,Census Tract,049,5587,0.6491592317797166,Very Close
01049960303,Census Tract,049,4567,3.5751595944795036,Limited
01049960602,Census Tract,049,4855,7.255352868725033,Poor Access
01049960702,Census Tract,049,1294,9.249030680248083,Poor Access
01049960101,Census Tract,049,1847,3.307656234891209,Limited
01049960302,Census Tract,049,1343,5.252219598679027,Poor Access
01103005602,Census Tract,103,2426,7.953090486764901,Poor Access
01103005703,Census Tract,103,2821,5.711757930715751,Poor Access
01103005704,Census Tract,103,3112,5.683433560278205,Poor Access
01103005601,Census Tract,103,3289,6.06746081578913,Poor Access
01103005202,Census Tract,103,4471,3.740294366646911,Limited
01073011805,Census Tract,073,3552,1.1380480161277111,Moderate
01073012805,Census Tract,073,2255,0.8184878590530793,Very Close
01123962600,Census Tract,123,1661,5.118693427838865,Poor Access
01123962100,Census Tract,123,3936,3.5203186597583995,Limited
01043965402,Census Tract,043,4556,2.215409727765008,Moderate
01079979201,Census Tract,079,1874,7.22339470666074,Poor Access
01079979202,Census Tract,079,2251,10.167722960322989,Poor Access
01079979502,Census Tract,079,3245,9.543637186285425,Poor Access
01079979501,Census Tract,079,2647,6.6358597846665,Poor Access
01009050103,Census Tract,009,1749,3.822835707012214,Limited
01009050107,Census Tract,009,2975,0.25499029914507976,Very Close
01009050603,Census Tract,009,4007,4.566335494123782,Limited
01009050105,Census Tract,009,5525,4.084425514529997,Limited
01009050702,Census Tract,009,3210,2.4410845780720147,Moderate
01009050701,Census Tract,009,5834,2.748698201612116,Moderate
01009050604,Census Tract,009,5323,3.1987972507963973,Limited
01009050302,Census Tract,009,2509,2.910304979230594,Moderate
01009050301,Census Tract,009,2880,0.5674879533929491,Very Close
01009050501,Census Tract,009,4272,1.288847201384966,Moderate
01009050502,Census Tract,009,3196,3.0942024598194564,Limited
01115040110,Census Tract,115,4967,4.259143891005748,Limited
01115040302,Census Tract,115,2771,1.9972485080821623,Moderate
01115040207,Census Tract,115,3381,4.111173652561927,Limited
01115040209,Census Tract,115,3312,2.1774637245231188,Moderate
01115040301,Census Tract,115,2876,4.65542073925328,Limited
01115040503,Census Tract,115,4780,1.603967587880217,Moderate
01115040108,Census Tract,115,5225,2.4157338807722386,Moderate
01115040507,Census Tract,115,3303,1.7018985625300012,Moderate
01115040211,Census Tract,115,3072,1.6432765248251784,Moderate
01115040208,Census Tract,115,2589,0.8459736368694065,Very Close
01115040210,Census Tract,115,3585,2.037533090362219,Moderate
01115040213,Census Tract,115,3249,1.5126661647275073,Moderate
01115040212,Census Tract,115,2529,2.113970070953206,Moderate
01115040107,Census Tract,115,5901,2.586121349838906,Moderate
01115040505,Census Tract,115,2154,2.8494841641927384,Moderate
01115040109,Census Tract,115,2819,4.052218980014937,Limited
01115040508,Census Tract,115,1857,2.4135921597745664,Moderate
01115040206,Census Tract,115,2772,2.002801698688563,Moderate
01115040506,Census Tract,115,5659,2.415135402579816,Moderate
01115040504,Census Tract,115,5436,3.585037616393689,Limited
01053969802,Census Tract,053,4099,2.9509092121459615,Moderate
01053969801,Census Tract,053,1453,2.790425622844858,Moderate
01093964600,Census Tract,093,3065,1.868175506894549,Moderate
01093964100,Census Tract,093,2609,2.933587358103512,Moderate
01093964200,Census Tract,093,1370,10.632842366861372,Poor Access
01093964300,Census Tract,093,4502,3.513639383765149,Limited
01093964500,Census Tract,093,1954,2.1586603761844905,Moderate
01073014107,Census Tract,073,2093,1.4454237352878674,Moderate
01073011806,Census Tract,073,3651,0.7918616772191018,Very Close
01073011708,Census Tract,073,6297,1.5824879986206137,Moderate
01073012921,Census Tract,073,3572,0.3967050381111255,Very Close
01073011112,Census Tract,073,3987,1.3056172836011197,Moderate
01073011113,Census Tract,073,4006,1.8648762496390117,Moderate
01073012920,Census Tract,073,3239,0.31157343345772703,Very Close
01073010807,Census Tract,073,1450,1.9350907291803885,Moderate
