walking_dist,walkability_score,walkability_category,pct_black,black_category
5.261784333950564,0,Very Poor,48.34532374100719,Low % Black (<50%)
2.9508991263499325,20,Poor,14.630105096027922,Low % Black (<50%)
1.0780816980874148,30,Poor,14.630105096027922,Low % Black (<50%)
0.9096896864553172,70.39583333333333,Good,14.630105096027922,Low % Black (<50%)
5.246871388270969,0,Very Poor,4.465161923454367,Low % Black (<50%)
3.802179775560168,40.20161290322581,Fair,34.62633861544242,Low % Black (<50%)
7.8647147277766045,30.626398210290827,Poor,34.62633861544242,Low % Black (<50%)
6.414430760435955,30.050761421319802,Poor,34.62633861544242,Low % Black (<50%)
2.3916636633651063,20,Poor,69.52301329790927,High % Black (>50%)
1.9386829383473971,30,Poor,69.52301329790927,High % Black (>50%)
3.2528862763617385,40.11816838995568,Fair,83.51576331351944,High % Black (>50%)
2.020082766848522,50.241379310344826,Fair,83.51576331351944,High % Black (>50%)
4.966632284041905,40.96871846619576,Fair,83.51576331351944,High % Black (>50%)
2.968297562976127,20,Poor,83.51576331351944,High % Black (>50%)
3.459803397666124,41.282051282051285,Fair,36.747291953789,Low % Black (<50%)
1.8081946636509376,63.43283582089552,Good,36.747291953789,Low % Black (<50%)
2.2649036250885457,51.34715025906736,Fair,36.747291953789,Low % Black (<50%)
5.524625001553432,30.40816326530612,Poor,20.399724328049626,Low % Black (<50%)
2.6526402127580253,50.53593179049939,Fair,65.63436213892201,High % Black (>50%)
2.7166416046329553,50.11787819253438,Fair,65.63436213892201,High % Black (>50%)
4.749151826214473,40.63876651982379,Fair,65.63436213892201,High % Black (>50%)
1.118470925969652,60.07662835249042,Good,65.63436213892201,High % Black (>50%)
1.3148247107509912,30,Poor,62.409200968523,High % Black (>50%)
2.05922924925746,50.56925996204934,Fair,35.09785976334148,Low % Black (<50%)
3.250400785415139,40.46979865771812,Fair,35.09785976334148,Low % Black (<50%)
3.582835199522786,40.945454545454545,Fair,44.7767663632423,Low % Black (<50%)
1.166937999428337,30,Poor,76.00731779886513,High % Black (>50%)
2.021946885058471,20,Poor,76.00731779886513,High % Black (>50%)
1.51179986826898,30,Poor,76.00731779886513,High % Black (>50%)
0.8177265214311458,40,Fair,87.22299805851699,High % Black (>50%)
1.0016528514794885,30,Poor,87.22299805851699,High % Black (>50%)
3.872394894801596,10,Very Poor,23.869612383464485,Low % Black (<50%)
