walking_dist,walkability_score,walkability_category,pct_black,pct_poverty,pct_no_vehicle,pct_bachelors,median_income,vulnerability_index,vulnerability_category,black_category
1.6870269800042257,60.19417475728156,Good,68.74593892137752,38.91820580474934,2.103250478011472,5.414746543778802,32284,0.5014693153222544,Moderate,High % Black (>50%)
0.5362446717287832,40,Fair,68.74593892137752,38.91820580474934,2.103250478011472,5.414746543778802,32284,0.5014693153222544,Moderate,High % Black (>50%)
2.4364025004038923,20,Poor,68.74593892137752,38.91820580474934,2.103250478011472,5.414746543778802,32284,0.5014693153222544,Moderate,High % Black (>50%)
1.1203350441796016,30,Poor,95.8254865034526,25.216,0,9.376362843436546,57908,0.3175653676522963,Moderate,High % Black (>50%)
1.4167298395615595,30,Poor,95.8254865034526,25.216,0,9.376362843436546,57908,0.3175653676522963,Moderate,High % Black (>50%)
0.9848757875899438,40,Fair,95.8254865034526,25.216,0,9.376362843436546,57908,0.3175653676522963,Moderate,High % Black (>50%)
1.3589421750531274,62.58064516129032,Good,96.01059427247144,19.649604946753698,6.794425087108014,9.286243516917756,49430,0.920238088148526,Moderate,High % Black (>50%)
1.1147426895497534,60.3960396039604,Good,96.01059427247144,19.649604946753698,6.794425087108014,9.286243516917756,49430,0.920238088148526,Moderate,High % Black (>50%)
1.408030621248462,30,Poor,96.01059427247144,19.649604946753698,6.794425087108014,9.286243516917756,49430,0.920238088148526,Moderate,High % Black (>50%)
1.5055861409024818,61.88679245283019,Good,96.01059427247144,19.649604946753698,6.794425087108014,9.286243516917756,49430,0.920238088148526,Moderate,High % Black (>50%)
0.7344625747200716,72.08333333333334,Good,96.01059427247144,19.649604946753698,6.794425087108014,9.286243516917756,49430,0.920238088148526,Moderate,High % Black (>50%)
0.8040563212248499,72.3076923076923,Good,96.01059427247144,19.649604946753698,6.794425087108014,9.286243516917756,49430,0.920238088148526,Moderate,High % Black (>50%)
1.5869859694036066,64.26751592356688,Good,31.667274717256475,15.997078159240322,0.8227374719521316,31.70201196302338,91520,-0.6021069503921248,Low,Low % Black (<50%)
1.5764226328805595,60.51724137931035,Good,31.667274717256475,15.997078159240322,0.8227374719521316,31.70201196302338,91520,-0.6021069503921248,Low,Low % Black (<50%)
0.8444455491070875,70.64516129032258,Good,31.667274717256475,15.997078159240322,0.8227374719521316,31.70201196302338,91520,-0.6021069503921248,Low,Low % Black (<50%)
0.6344215641194527,70.76086956521739,Good,31.667274717256475,15.997078159240322,0.8227374719521316,31.70201196302338,91520,-0.6021069503921248,Low,Low % Black (<50%)
0.5225744715224875,70.73298429319371,Good,67.99188640973631,10.831960461285007,0,26.035834266517355,67053,-0.3468445265611892,Low,High % Black (>50%)
1.164452508481738,60.61946902654867,Good,67.99188640973631,10.831960461285007,0,26.035834266517355,67053,-0.3468445265611892,Low,High % Black (>50%)
1.4552549492338476,60.532319391634985,Good,76.49644910382143,22.77059223961879,0,21.48148148148148,32188,0.02141721349755769,Moderate,High % Black (>50%)
1.1750158450047847,60.52434456928839,Good,76.49644910382143,22.77059223961879,0,21.48148148148148,32188,0.02141721349755769,Moderate,High % Black (>50%)
1.4944014316427854,30,Poor,76.49644910382143,22.77059223961879,0,21.48148148148148,32188,0.02141721349755769,Moderate,High % Black (>50%)
2.4587719189232855,20,Poor,75.70194384449243,5.280429594272077,2.1722265321955003,21.453420950908388,62083,-0.14077578025757068,Low,High % Black (>50%)
1.289348428548349,30,Poor,75.70194384449243,5.280429594272077,2.1722265321955003,21.453420950908388,62083,-0.14077578025757068,Low,High % Black (>50%)
1.4241863124013572,30,Poor,75.70194384449243,5.280429594272077,2.1722265321955003,21.453420950908388,62083,-0.14077578025757068,Low,High % Black (>50%)
0.2789963587557632,50,Fair,86.8859949737263,24.113311837862735,6.779661016949152,8.674242424242424,46771,0.9019380145823804,Moderate,High % Black (>50%)
1.0140803062124846,30,Poor,86.8859949737263,24.113311837862735,6.779661016949152,8.674242424242424,46771,0.9019380145823804,Moderate,High % Black (>50%)
1.173773099531485,65.18518518518519,Good,86.8859949737263,24.113311837862735,6.779661016949152,8.674242424242424,46771,0.9019380145823804,Moderate,High % Black (>50%)
2.12260926839574,20,Poor,19.362549800796813,2.5247971145175834,0,30.168776371308013,63672,-1.1391188876576388,Very Low,Low % Black (<50%)
1.2936980377048977,30,Poor,62.3570800351803,26.810616284300497,2.666666666666667,16.890243902439025,38819,0.21595286604851496,Moderate,High % Black (>50%)
1.2694645009755552,60.05747126436782,Good,62.3570800351803,26.810616284300497,2.666666666666667,16.890243902439025,38819,0.21595286604851496,Moderate,High % Black (>50%)
0.585333117924118,40,Fair,74.97206703910615,31.521121424512216,0.37122969837587005,14.31904345290172,51369,0.23344090434786743,Moderate,High % Black (>50%)
0.5654491903513241,40,Fair,74.97206703910615,31.521121424512216,0.37122969837587005,14.31904345290172,51369,0.23344090434786743,Moderate,High % Black (>50%)
0.2516559583431717,50,Fair,74.97206703910615,31.521121424512216,0.37122969837587005,14.31904345290172,51369,0.23344090434786743,Moderate,High % Black (>50%)
0.3659885418867362,50,Fair,74.97206703910615,31.521121424512216,0.37122969837587005,14.31904345290172,51369,0.23344090434786743,Moderate,High % Black (>50%)
0.8717859495196789,40,Fair,65.24119947848762,16.923076923076923,0.6718346253229974,19.696379914363565,47734,-0.1765123838507138,Low,High % Black (>50%)
0.6717039283184412,40,Fair,65.24119947848762,16.923076923076923,0.6718346253229974,19.696379914363565,47734,-0.1765123838507138,Low,High % Black (>50%)
0.5368660444654331,40,Fair,65.24119947848762,16.923076923076923,0.6718346253229974,19.696379914363565,47734,-0.1765123838507138,Low,High % Black (>50%)
1.7671840630320506,61.460506706408346,Good,51.72332942555686,6.429867772880477,2.4743230625583568,22.96062992125984,72984,-0.3844119121611132,Low,High % Black (>50%)
1.7951458361812918,60.41284403669725,Good,51.72332942555686,6.429867772880477,2.4743230625583568,22.96062992125984,72984,-0.3844119121611132,Low,High % Black (>50%)
2.479277219232729,50.114285714285714,Fair,51.72332942555686,6.429867772880477,2.4743230625583568,22.96062992125984,72984,-0.3844119121611132,Low,High % Black (>50%)
0.5076615258428921,40,Fair,57.67088607594937,9.2151898734177209,0.813953488372093,17.44031830238727,96964,-0.425261785900546,Low,High % Black (>50%)
1.1395975990157456,30,Poor,57.67088607594937,9.2151898734177209,0.813953488372093,17.44031830238727,96964,-0.425261785900546,Low,High % Black (>50%)
